chr1	149982817	149983073	.	1000	.	4.76713	-1.00000	-0.04122	128
chr6	7058730	7058986	.	905	.	4.78971	-1.00000	-0.04111	128
chr5	139682861	139683117	.	1000	.	4.80052	-1.00000	-0.04525	128
chr1	39644893	39645149	.	868	.	4.80072	-1.00000	-0.04581	128
chr21	30446002	30446258	.	606	.	4.80234	-1.00000	-0.04818	128
chr1	109618170	109618426	.	794	.	4.82187	-1.00000	-0.03705	128
chr3	157827904	157828160	.	580	.	4.83786	-1.00000	-0.03741	128
chr1	163291117	163291373	.	726	.	4.84825	-1.00000	-0.03773	128
chr7	134671329	134671585	.	755	.	4.89277	-1.00000	-0.03573	128
chr20	33293481	33293737	.	561	.	4.92252	-1.00000	-0.04085	128
chr5	55317705	55317961	.	609	.	4.92367	-1.00000	-0.04086	128
chr1	16174077	16174333	.	596	.	4.94882	-1.00000	-0.03806	128
chr1	184724220	184724476	.	643	.	4.95511	-1.00000	-0.03503	128
chr6	28891898	28892154	.	587	.	4.95541	-1.00000	-0.03501	128
chr5	109047615	109047871	.	941	.	4.97872	-1.00000	-0.03551	128
chr1	27719162	27719418	.	661	.	4.98995	-1.00000	-0.04429	128
chr5	174971431	174971687	.	1000	.	5.02815	-1.00000	-0.04616	128
chr22	33277253	33277509	.	782	.	5.04841	-1.00000	-0.04694	128
chr10	76970180	76970436	.	603	.	5.05778	-1.00000	-0.04658	128
chr21	44313332	44313588	.	798	.	5.06921	-1.00000	-0.04620	128
chr10	72413357	72413613	.	742	.	5.09572	-1.00000	-0.04811	128
chr19	33162951	33163207	.	851	.	5.10793	-1.00000	-0.04877	128
chr12	98972630	98972886	.	561	.	5.10948	-1.00000	-0.04812	128
chr8	125437799	125438055	.	539	.	5.11678	-1.00000	-0.04869	128
chr7	105817449	105817705	.	610	.	5.13557	-1.00000	-0.03565	128
chr2	112865523	112865779	.	547	.	5.13584	-1.00000	-0.03567	128
chr1	1209355	1209611	.	849	.	5.13830	-1.00000	-0.03647	128
chr14	65563291	65563547	.	1000	.	5.23114	-1.00000	-0.03415	128
chr1	225965570	225965826	.	747	.	5.23989	-1.00000	-0.03358	128
chr8	125486956	125487212	.	1000	.	5.28415	-1.00000	-0.02812	128
chr8	30581892	30582148	.	671	.	5.33693	-1.00000	-0.02877	128
chr1	156024471	156024727	.	552	.	5.35029	-1.00000	-0.02833	128
chr20	33543750	33544006	.	826	.	5.37282	-1.00000	-0.02831	128
chr20	36601745	36602001	.	758	.	5.37965	-1.00000	-0.02985	128
chr1	113499015	113499271	.	699	.	5.39701	-1.00000	-0.02930	128
chr1	234108906	234109162	.	1000	.	5.42374	-1.00000	-0.03544	128
chr18	3771405	3771661	.	556	.	5.48687	-1.00000	-0.04026	128
chr12	65019363	65019619	.	1000	.	5.49389	-1.00000	-0.04118	128
chr19	6372651	6372907	.	1000	.	5.52262	-1.00000	-0.04084	128
chr11	67007559	67007815	.	797	.	5.52982	-1.00000	-0.03752	128
chr2	177133894	177134150	.	610	.	5.57636	-1.00000	-0.03298	128
chr5	68135618	68135874	.	538	.	5.60804	-1.00000	-0.03456	128
chr1	46903711	46903967	.	1000	.	5.64066	-1.00000	-0.03714	128
chr4	113074720	113074976	.	1000	.	5.67390	-1.00000	-0.02842	128
chr20	33293271	33293527	.	561	.	5.67510	-1.00000	-0.02838	128
